Word,Tag,Sentence_ID,STIX_Tag,Source
following,O,9964,O,APTNER
tools,O,9964,O,APTNER
appear,O,9964,O,APTNER
to,O,9964,O,APTNER
be,O,9964,O,APTNER
exclusive,O,9964,O,APTNER
to,O,9964,O,APTNER
TG-3390,B-APT,9964,B-Threat-Actor,APTNER
:,O,9964,O,APTNER
OwaAuth,B-MAL,9964,B-Malware,APTNER
web,B-TOOL,9964,B-Tool,APTNER
shell,I-TOOL,9964,I-Tool,APTNER
—,O,9964,O,APTNER
A,O,9964,O,APTNER
web,B-TOOL,9964,B-Tool,APTNER
shell,I-TOOL,9964,I-Tool,APTNER
and,O,9964,O,APTNER
credential,O,9964,O,APTNER
stealer,B-TOOL,9964,B-Tool,APTNER
deployed,O,9964,O,APTNER
to,O,9964,O,APTNER
Microsoft,B-IDTY,9964,B-Identity,APTNER
Exchange,B-TOOL,9964,B-Tool,APTNER
servers,O,9964,O,APTNER
.,O,9964,O,APTNER
It,O,9965,O,APTNER
is,O,9965,O,APTNER
installed,O,9965,O,APTNER
as,O,9965,O,APTNER
an,O,9965,O,APTNER
ISAPI,B-TOOL,9965,B-Tool,APTNER
filter,I-TOOL,9965,I-Tool,APTNER
.,O,9965,O,APTNER
Captured,O,9966,O,APTNER
credentials,O,9966,O,APTNER
are,O,9966,O,APTNER
DES,B-ENCR,9966,O,APTNER
encrypted,O,9966,O,APTNER
using,O,9966,O,APTNER
the,O,9966,O,APTNER
password,O,9966,O,APTNER
"""",O,9966,O,APTNER
12345678,O,9966,O,APTNER
"""",O,9966,O,APTNER
and,O,9966,O,APTNER
are,O,9966,O,APTNER
written,O,9966,O,APTNER
to,O,9966,O,APTNER
the,O,9966,O,APTNER
log.txt,O,9966,O,APTNER
file,O,9966,O,APTNER
in,O,9966,O,APTNER
the,O,9966,O,APTNER
root,O,9966,O,APTNER
directory,O,9966,O,APTNER
.,O,9966,O,APTNER
Like,O,9967,O,APTNER
the,O,9967,O,APTNER
ChinaChopper,B-MAL,9967,B-Malware,APTNER
web,B-TOOL,9967,B-Tool,APTNER
shell,I-TOOL,9967,I-Tool,APTNER
",",O,9967,O,APTNER
the,O,9967,O,APTNER
OwaAuth,B-MAL,9967,B-Malware,APTNER
web,B-TOOL,9967,B-Tool,APTNER
shell,I-TOOL,9967,I-Tool,APTNER
requires,O,9967,O,APTNER
a,O,9967,O,APTNER
password,O,9967,O,APTNER
.,O,9967,O,APTNER
However,O,9968,O,APTNER
",",O,9968,O,APTNER
the,O,9968,O,APTNER
OwaAuth,B-MAL,9968,B-Malware,APTNER
web,B-TOOL,9968,B-Tool,APTNER
shell,I-TOOL,9968,I-Tool,APTNER
password,O,9968,O,APTNER
contains,O,9968,O,APTNER
the,O,9968,O,APTNER
victim,O,9968,O,APTNER
organization's,O,9968,O,APTNER
name,O,9968,O,APTNER
.,O,9968,O,APTNER
ASPXTool,B-MAL,9969,B-Malware,APTNER
—,O,9969,O,APTNER
A,O,9969,O,APTNER
modified,O,9969,O,APTNER
version,O,9969,O,APTNER
of,O,9969,O,APTNER
the,O,9969,O,APTNER
ASPXSpy,B-MAL,9969,B-Malware,APTNER
web,B-TOOL,9969,B-Tool,APTNER
shell,I-TOOL,9969,I-Tool,APTNER
.,O,9969,O,APTNER
It,O,9970,O,APTNER
is,O,9970,O,APTNER
deployed,O,9970,O,APTNER
to,O,9970,O,APTNER
internally,O,9970,O,APTNER
accessible,O,9970,O,APTNER
servers,O,9970,O,APTNER
running,O,9970,O,APTNER
Internet,B-TOOL,9970,B-Tool,APTNER
Information,I-TOOL,9970,I-Tool,APTNER
Services,I-TOOL,9970,I-Tool,APTNER
(,O,9970,O,APTNER
IIS,B-TOOL,9970,B-Tool,APTNER
),O,9970,O,APTNER
.,O,9970,O,APTNER
TG-3390,B-APT,9971,B-Threat-Actor,APTNER
actors,O,9971,O,APTNER
have,O,9971,O,APTNER
also,O,9971,O,APTNER
used,O,9971,O,APTNER
the,O,9971,O,APTNER
following,O,9971,O,APTNER
publicly,O,9971,O,APTNER
available,O,9971,O,APTNER
tools,O,9971,O,APTNER
:,O,9971,O,APTNER
Windows,B-TOOL,9972,B-Tool,APTNER
Credential,I-TOOL,9972,I-Tool,APTNER
Editor,I-TOOL,9972,I-Tool,APTNER
(,O,9972,O,APTNER
WCE,B-TOOL,9972,B-Tool,APTNER
),O,9972,O,APTNER
—,O,9972,O,APTNER
obtains,O,9972,O,APTNER
passwords,O,9972,O,APTNER
from,O,9972,O,APTNER
memory,O,9972,O,APTNER
.,O,9972,O,APTNER
gsecdump,B-TOOL,9972,B-Tool,APTNER
—,O,9972,O,APTNER
obtains,O,9972,O,APTNER
passwords,O,9972,O,APTNER
from,O,9972,O,APTNER
memory,O,9972,O,APTNER
.,O,9972,O,APTNER
winrar,B-TOOL,9972,B-Tool,APTNER
—,O,9972,O,APTNER
compresses,O,9972,O,APTNER
data,O,9972,O,APTNER
for,O,9972,O,APTNER
Exfiltration,B-ACT,9972,B-Attack-Pattern,APTNER
.,O,9972,O,APTNER
nbtscan,B-TOOL,9972,B-Tool,APTNER
—,O,9972,O,APTNER
scans,O,9972,O,APTNER
NetBIOS,B-TOOL,9972,B-Tool,APTNER
name,O,9972,O,APTNER
servers,O,9972,O,APTNER
.,O,9972,O,APTNER
CTU,B-SECTEAM,9973,B-Identity,APTNER
researchers,O,9973,O,APTNER
have,O,9973,O,APTNER
not,O,9973,O,APTNER
observed,O,9973,O,APTNER
TG-3390,B-APT,9973,B-Threat-Actor,APTNER
actors,O,9973,O,APTNER
performing,O,9973,O,APTNER
reconnaissance,O,9973,O,APTNER
prior,O,9973,O,APTNER
to,O,9973,O,APTNER
compromising,O,9973,O,APTNER
organizations,O,9973,O,APTNER
.,O,9973,O,APTNER
As,O,9974,O,APTNER
discussed,O,9974,O,APTNER
in,O,9974,O,APTNER
the,O,9974,O,APTNER
Actions,O,9974,O,APTNER
on,O,9974,O,APTNER
objectives,O,9974,O,APTNER
section,O,9974,O,APTNER
",",O,9974,O,APTNER
the,O,9974,O,APTNER
threat,O,9974,O,APTNER
actors,O,9974,O,APTNER
appear,O,9974,O,APTNER
to,O,9974,O,APTNER
wait,O,9974,O,APTNER
until,O,9974,O,APTNER
they,O,9974,O,APTNER
have,O,9974,O,APTNER
established,O,9974,O,APTNER
a,O,9974,O,APTNER
foothold,O,9974,O,APTNER
.,O,9974,O,APTNER
TG-3390,B-APT,9975,B-Threat-Actor,APTNER
actors,O,9975,O,APTNER
use,O,9975,O,APTNER
command,B-TOOL,9975,B-Tool,APTNER
and,I-TOOL,9975,I-Tool,APTNER
control,I-TOOL,9975,I-Tool,APTNER
(,O,9975,O,APTNER
C2,B-TOOL,9975,B-Tool,APTNER
),O,9975,O,APTNER
domains,O,9975,O,APTNER
for,O,9975,O,APTNER
extended,O,9975,O,APTNER
periods,O,9975,O,APTNER
of,O,9975,O,APTNER
time,O,9975,O,APTNER
but,O,9975,O,APTNER
frequently,O,9975,O,APTNER
change,O,9975,O,APTNER
the,O,9975,O,APTNER
domains',O,9975,O,APTNER
IP,O,9975,O,APTNER
addresses,O,9975,O,APTNER
.,O,9975,O,APTNER
The,O,9976,O,APTNER
new,O,9976,O,APTNER
IP,O,9976,O,APTNER
addresses,O,9976,O,APTNER
are,O,9976,O,APTNER
typically,O,9976,O,APTNER
on,O,9976,O,APTNER
the,O,9976,O,APTNER
same,O,9976,O,APTNER
subnet,O,9976,O,APTNER
as,O,9976,O,APTNER
the,O,9976,O,APTNER
previous,O,9976,O,APTNER
ones,O,9976,O,APTNER
.,O,9976,O,APTNER
TG-3390,B-APT,9977,B-Threat-Actor,APTNER
is,O,9977,O,APTNER
capable,O,9977,O,APTNER
of,O,9977,O,APTNER
using,O,9977,O,APTNER
a,O,9977,O,APTNER
C2,B-TOOL,9977,B-Tool,APTNER
infrastructure,O,9977,O,APTNER
that,O,9977,O,APTNER
spans,O,9977,O,APTNER
multiple,O,9977,O,APTNER
networks,O,9977,O,APTNER
and,O,9977,O,APTNER
registrars,O,9977,O,APTNER
.,O,9977,O,APTNER
The,O,9978,O,APTNER
most,O,9978,O,APTNER
common,O,9978,O,APTNER
registrar,O,9978,O,APTNER
used,O,9978,O,APTNER
by,O,9978,O,APTNER
the,O,9978,O,APTNER
adversary,O,9978,O,APTNER
is,O,9978,O,APTNER
HiChina,B-IDTY,9978,B-Identity,APTNER
Zhicheng,I-IDTY,9978,I-Identity,APTNER
Technology,I-IDTY,9978,I-Identity,APTNER
Ltd,I-IDTY,9978,I-Identity,APTNER
.,O,9978,O,APTNER
The,O,9979,O,APTNER
threat,O,9979,O,APTNER
actors,O,9979,O,APTNER
have,O,9979,O,APTNER
a,O,9979,O,APTNER
demonstrated,O,9979,O,APTNER
ability,O,9979,O,APTNER
to,O,9979,O,APTNER
move,O,9979,O,APTNER
from,O,9979,O,APTNER
one,O,9979,O,APTNER
network,O,9979,O,APTNER
provider,O,9979,O,APTNER
to,O,9979,O,APTNER
another,O,9979,O,APTNER
",",O,9979,O,APTNER
using,O,9979,O,APTNER
some,O,9979,O,APTNER
infrastructure,O,9979,O,APTNER
for,O,9979,O,APTNER
extended,O,9979,O,APTNER
periods,O,9979,O,APTNER
of,O,9979,O,APTNER
time,O,9979,O,APTNER
and,O,9979,O,APTNER
other,O,9979,O,APTNER
domains,O,9979,O,APTNER
for,O,9979,O,APTNER
only,O,9979,O,APTNER
a,O,9979,O,APTNER
few,O,9979,O,APTNER
days,O,9979,O,APTNER
.,O,9979,O,APTNER
Seemingly,O,9980,O,APTNER
random,O,9980,O,APTNER
activity,O,9980,O,APTNER
patterns,O,9980,O,APTNER
in,O,9980,O,APTNER
infrastructure,O,9980,O,APTNER
deployment,O,9980,O,APTNER
and,O,9980,O,APTNER
usage,O,9980,O,APTNER
",",O,9980,O,APTNER
along,O,9980,O,APTNER
with,O,9980,O,APTNER
the,O,9980,O,APTNER
ability,O,9980,O,APTNER
to,O,9980,O,APTNER
use,O,9980,O,APTNER
a,O,9980,O,APTNER
wide,O,9980,O,APTNER
variety,O,9980,O,APTNER
of,O,9980,O,APTNER
geographically,O,9980,O,APTNER
diverse,O,9980,O,APTNER
infrastructure,O,9980,O,APTNER
",",O,9980,O,APTNER
help,O,9980,O,APTNER
the,O,9980,O,APTNER
threat,O,9980,O,APTNER
actors,O,9980,O,APTNER
avoid,O,9980,O,APTNER
detection,O,9980,O,APTNER
.,O,9980,O,APTNER
TG-3390,B-APT,9981,B-Threat-Actor,APTNER
SWCs,B-OS,9981,B-Software,APTNER
may,O,9981,O,APTNER
be,O,9981,O,APTNER
largely,O,9981,O,APTNER
geographically,O,9981,O,APTNER
independent,O,9981,O,APTNER
",",O,9981,O,APTNER
but,O,9981,O,APTNER
the,O,9981,O,APTNER
group's,O,9981,O,APTNER
most,O,9981,O,APTNER
frequently,O,9981,O,APTNER
used,O,9981,O,APTNER
C2,B-TOOL,9981,B-Tool,APTNER
registrars,O,9981,O,APTNER
and,O,9981,O,APTNER
IP,O,9981,O,APTNER
net,O,9981,O,APTNER
blocks,O,9981,O,APTNER
are,O,9981,O,APTNER
located,O,9981,O,APTNER
in,O,9981,O,APTNER
the,O,9981,O,APTNER
U.S.,B-LOC,9981,B-Location,APTNER
Using,O,9981,O,APTNER
a,O,9981,O,APTNER
U.S.,B-LOC,9981,B-Location,APTNER
based,O,9981,O,APTNER
C2,B-TOOL,9981,B-Tool,APTNER
infrastructure,O,9981,O,APTNER
to,O,9981,O,APTNER
compromise,O,9981,O,APTNER
targets,O,9981,O,APTNER
in,O,9981,O,APTNER
the,O,9981,O,APTNER
U.S.,B-LOC,9981,B-Location,APTNER
helps,O,9981,O,APTNER
TG-3390,B-APT,9981,B-Threat-Actor,APTNER
actors,O,9981,O,APTNER
avoid,O,9981,O,APTNER
geo-blocking,O,9981,O,APTNER
and,O,9981,O,APTNER
geo-flagging,O,9981,O,APTNER
measures,O,9981,O,APTNER
used,O,9981,O,APTNER
in,O,9981,O,APTNER
network,O,9981,O,APTNER
defense,O,9981,O,APTNER
.,O,9981,O,APTNER
The,O,9982,O,APTNER
threat,O,9982,O,APTNER
actors,O,9982,O,APTNER
create,O,9982,O,APTNER
PlugX,B-MAL,9982,B-Malware,APTNER
DLL,B-TOOL,9982,B-Tool,APTNER
stub,O,9982,O,APTNER
loaders,B-TOOL,9982,B-Tool,APTNER
that,O,9982,O,APTNER
will,O,9982,O,APTNER
run,O,9982,O,APTNER
only,O,9982,O,APTNER
after,O,9982,O,APTNER
a,O,9982,O,APTNER
specific,O,9982,O,APTNER
date,O,9982,O,APTNER
.,O,9982,O,APTNER
The,O,9983,O,APTNER
compile,O,9983,O,APTNER
dates,O,9983,O,APTNER
of,O,9983,O,APTNER
the,O,9983,O,APTNER
samples,O,9983,O,APTNER
analyzed,O,9983,O,APTNER
by,O,9983,O,APTNER
CTU,B-SECTEAM,9983,B-Identity,APTNER
researchers,O,9983,O,APTNER
are,O,9983,O,APTNER
all,O,9983,O,APTNER
later,O,9983,O,APTNER
than,O,9983,O,APTNER
the,O,9983,O,APTNER
hard-coded,O,9983,O,APTNER
August,B-TIME,9983,O,APTNER
8,I-TIME,9983,O,APTNER
",",I-TIME,9983,O,APTNER
2013,I-TIME,9983,O,APTNER
date,O,9983,O,APTNER
",",O,9983,O,APTNER
indicating,O,9983,O,APTNER
that,O,9983,O,APTNER
the,O,9983,O,APTNER
code,O,9983,O,APTNER
might,O,9983,O,APTNER
be,O,9983,O,APTNER
reused,O,9983,O,APTNER
from,O,9983,O,APTNER
previous,O,9983,O,APTNER
tools,O,9983,O,APTNER
.,O,9983,O,APTNER
The,O,9984,O,APTNER
OwaAuth,B-MAL,9984,B-Malware,APTNER
web,B-TOOL,9984,B-Tool,APTNER
shell,I-TOOL,9984,I-Tool,APTNER
is,O,9984,O,APTNER
likely,O,9984,O,APTNER
created,O,9984,O,APTNER
with,O,9984,O,APTNER
a,O,9984,O,APTNER
builder,O,9984,O,APTNER
",",O,9984,O,APTNER
given,O,9984,O,APTNER
that,O,9984,O,APTNER
the,O,9984,O,APTNER
PE,B-TOOL,9984,B-Tool,APTNER
compile,O,9984,O,APTNER
time,O,9984,O,APTNER
of,O,9984,O,APTNER
the,O,9984,O,APTNER
binary,O,9984,O,APTNER
does,O,9984,O,APTNER
not,O,9984,O,APTNER
change,O,9984,O,APTNER
between,O,9984,O,APTNER
instances,O,9984,O,APTNER
and,O,9984,O,APTNER
the,O,9984,O,APTNER
configuration,O,9984,O,APTNER
fields,O,9984,O,APTNER
are,O,9984,O,APTNER
padded,O,9984,O,APTNER
to,O,9984,O,APTNER
a,O,9984,O,APTNER
specific,O,9984,O,APTNER
size,O,9984,O,APTNER
.,O,9984,O,APTNER
The,O,9985,O,APTNER
adversaries,O,9985,O,APTNER
modify,O,9985,O,APTNER
publicly,O,9985,O,APTNER
available,O,9985,O,APTNER
tools,O,9985,O,APTNER
such,O,9985,O,APTNER
as,O,9985,O,APTNER
ASPXSpy,B-MAL,9985,B-Malware,APTNER
to,O,9985,O,APTNER
remove,O,9985,O,APTNER
identifying,O,9985,O,APTNER
characteristics,O,9985,O,APTNER
that,O,9985,O,APTNER
network,O,9985,O,APTNER
defenders,O,9985,O,APTNER
use,O,9985,O,APTNER
to,O,9985,O,APTNER
identify,O,9985,O,APTNER
web,B-TOOL,9985,B-Tool,APTNER
shells,I-TOOL,9985,I-Tool,APTNER
.,O,9985,O,APTNER
TG-3390,B-APT,9986,B-Threat-Actor,APTNER
conducts,O,9986,O,APTNER
SWCs,B-OS,9986,B-Software,APTNER
or,O,9986,O,APTNER
sends,O,9986,O,APTNER
spearphishing,B-ACT,9986,B-Attack-Pattern,APTNER
emails,B-TOOL,9986,B-Tool,APTNER
with,O,9986,O,APTNER
ZIP,B-TOOL,9986,B-Tool,APTNER
archive,O,9986,O,APTNER
attachments,O,9986,O,APTNER
.,O,9986,O,APTNER
The,O,9987,O,APTNER
ZIP,B-TOOL,9987,B-Tool,APTNER
archives,O,9987,O,APTNER
have,O,9987,O,APTNER
names,O,9987,O,APTNER
relevant,O,9987,O,APTNER
to,O,9987,O,APTNER
the,O,9987,O,APTNER
targets,O,9987,O,APTNER
and,O,9987,O,APTNER
contain,O,9987,O,APTNER
both,O,9987,O,APTNER
legitimate,O,9987,O,APTNER
files,O,9987,O,APTNER
and,O,9987,O,APTNER
malware,O,9987,O,APTNER
.,O,9987,O,APTNER
One,O,9988,O,APTNER
archive,O,9988,O,APTNER
sample,O,9988,O,APTNER
analyzed,O,9988,O,APTNER
by,O,9988,O,APTNER
CTU,B-SECTEAM,9988,B-Identity,APTNER
researchers,O,9988,O,APTNER
contained,O,9988,O,APTNER
a,O,9988,O,APTNER
legitimate,O,9988,O,APTNER
PDF,B-TOOL,9988,B-Tool,APTNER
file,O,9988,O,APTNER
",",O,9988,O,APTNER
a,O,9988,O,APTNER
benign,O,9988,O,APTNER
image,O,9988,O,APTNER
of,O,9988,O,APTNER
interest,O,9988,O,APTNER
to,O,9988,O,APTNER
targets,O,9988,O,APTNER
",",O,9988,O,APTNER
and,O,9988,O,APTNER
an,O,9988,O,APTNER
HttpBrowser,B-MAL,9988,B-Malware,APTNER
installer,B-TOOL,9988,B-Tool,APTNER
disguised,O,9988,O,APTNER
as,O,9988,O,APTNER
an,O,9988,O,APTNER
image,O,9988,O,APTNER
file,O,9988,O,APTNER
.,O,9988,O,APTNER
Both,O,9989,O,APTNER
the,O,9989,O,APTNER
redirect,O,9989,O,APTNER
code,O,9989,O,APTNER
on,O,9989,O,APTNER
the,O,9989,O,APTNER
compromised,O,9989,O,APTNER
site,O,9989,O,APTNER
and,O,9989,O,APTNER
the,O,9989,O,APTNER
exploit,O,9989,O,APTNER
code,O,9989,O,APTNER
appear,O,9989,O,APTNER
and,O,9989,O,APTNER
disappear,O,9989,O,APTNER
",",O,9989,O,APTNER
indicating,O,9989,O,APTNER
that,O,9989,O,APTNER
the,O,9989,O,APTNER
adversaries,O,9989,O,APTNER
add,O,9989,O,APTNER
the,O,9989,O,APTNER
code,O,9989,O,APTNER
when,O,9989,O,APTNER
they,O,9989,O,APTNER
want,O,9989,O,APTNER
to,O,9989,O,APTNER
leverage,O,9989,O,APTNER
the,O,9989,O,APTNER
SWC,B-OS,9989,B-Software,APTNER
and,O,9989,O,APTNER
remove,O,9989,O,APTNER
the,O,9989,O,APTNER
code,O,9989,O,APTNER
when,O,9989,O,APTNER
it,O,9989,O,APTNER
is,O,9989,O,APTNER
not,O,9989,O,APTNER
in,O,9989,O,APTNER
use,O,9989,O,APTNER
to,O,9989,O,APTNER
limit,O,9989,O,APTNER
the,O,9989,O,APTNER
visibility,O,9989,O,APTNER
of,O,9989,O,APTNER
their,O,9989,O,APTNER
operations,O,9989,O,APTNER
.,O,9989,O,APTNER
The,O,9990,O,APTNER
threat,O,9990,O,APTNER
actors,O,9990,O,APTNER
have,O,9990,O,APTNER
evolved,O,9990,O,APTNER
to,O,9990,O,APTNER
whitelisting,O,9990,O,APTNER
IP,B-PROT,9990,B-Network-Traffic,APTNER
addresses,O,9990,O,APTNER
and,O,9990,O,APTNER
only,O,9990,O,APTNER
delivering,O,9990,O,APTNER
the,O,9990,O,APTNER
exploit,O,9990,O,APTNER
and,O,9990,O,APTNER
payload,O,9990,O,APTNER
to,O,9990,O,APTNER
specific,O,9990,O,APTNER
targets,O,9990,O,APTNER
of,O,9990,O,APTNER
interest,O,9990,O,APTNER
.,O,9990,O,APTNER
CTU,B-SECTEAM,9991,B-Identity,APTNER
researchers,O,9991,O,APTNER
have,O,9991,O,APTNER
observed,O,9991,O,APTNER
TG-3390,B-APT,9991,B-Threat-Actor,APTNER
compromising,O,9991,O,APTNER
a,O,9991,O,APTNER
target,O,9991,O,APTNER
organization's,O,9991,O,APTNER
externally,O,9991,O,APTNER
and,O,9991,O,APTNER
internally,O,9991,O,APTNER
accessible,O,9991,O,APTNER
assets,O,9991,O,APTNER
",",O,9991,O,APTNER
such,O,9991,O,APTNER
as,O,9991,O,APTNER
an,O,9991,O,APTNER
OWA,B-TOOL,9991,B-Tool,APTNER
server,O,9991,O,APTNER
",",O,9991,O,APTNER
and,O,9991,O,APTNER
adding,O,9991,O,APTNER
redirect,O,9991,O,APTNER
code,O,9991,O,APTNER
to,O,9991,O,APTNER
point,O,9991,O,APTNER
internal,O,9991,O,APTNER
users,O,9991,O,APTNER
to,O,9991,O,APTNER
an,O,9991,O,APTNER
external,O,9991,O,APTNER
website,O,9991,O,APTNER
that,O,9991,O,APTNER
hosts,O,9991,O,APTNER
an,O,9991,O,APTNER
exploit,O,9991,O,APTNER
and,O,9991,O,APTNER
delivers,O,9991,O,APTNER
malware,O,9991,O,APTNER
.,O,9991,O,APTNER
TG-3390,B-APT,9992,B-Threat-Actor,APTNER
actors,O,9992,O,APTNER
have,O,9992,O,APTNER
used,O,9992,O,APTNER
Java,B-TOOL,9992,B-Tool,APTNER
exploits,B-TOOL,9992,B-Tool,APTNER
in,O,9992,O,APTNER
their,O,9992,O,APTNER
SWCs,B-OS,9992,B-Software,APTNER
.,O,9992,O,APTNER
In,O,9993,O,APTNER
particular,O,9993,O,APTNER
",",O,9993,O,APTNER
the,O,9993,O,APTNER
threat,O,9993,O,APTNER
actors,O,9993,O,APTNER
have,O,9993,O,APTNER
exploited,O,9993,O,APTNER
CVE-2011-3544,B-VULID,9993,B-Vulnerability,APTNER
",",O,9993,O,APTNER
a,O,9993,O,APTNER
vulnerability,B-TOOL,9993,B-Tool,APTNER
in,O,9993,O,APTNER
the,O,9993,O,APTNER
Java,B-TOOL,9993,B-Tool,APTNER
Runtime,B-TOOL,9993,B-Tool,APTNER
Environment,I-TOOL,9993,I-Tool,APTNER
",",O,9993,O,APTNER
to,O,9993,O,APTNER
deliver,O,9993,O,APTNER
the,O,9993,O,APTNER
HttpBrowser,B-MAL,9993,B-Malware,APTNER
backdoor,B-TOOL,9993,B-Tool,APTNER
;,O,9993,O,APTNER
and,O,9993,O,APTNER
CVE-2010-0738,B-VULID,9993,B-Vulnerability,APTNER
",",O,9993,O,APTNER
a,O,9993,O,APTNER
vulnerability,B-TOOL,9993,B-Tool,APTNER
in,O,9993,O,APTNER
JBoss,B-TOOL,9993,B-Tool,APTNER
",",O,9993,O,APTNER
to,O,9993,O,APTNER
compromise,O,9993,O,APTNER
internally,O,9993,O,APTNER
and,O,9993,O,APTNER
externally,O,9993,O,APTNER
accessible,O,9993,O,APTNER
assets,O,9993,O,APTNER
used,O,9993,O,APTNER
to,O,9993,O,APTNER
redirect,O,9993,O,APTNER
users',O,9993,O,APTNER
web,O,9993,O,APTNER
browsers,O,9993,O,APTNER
to,O,9993,O,APTNER
exploit,O,9993,O,APTNER
code,O,9993,O,APTNER
.,O,9993,O,APTNER
In,O,9994,O,APTNER
activity,O,9994,O,APTNER
analyzed,O,9994,O,APTNER
by,O,9994,O,APTNER
CTU,B-SECTEAM,9994,B-Identity,APTNER
researchers,O,9994,O,APTNER
",",O,9994,O,APTNER
TG-3390,B-APT,9994,B-Threat-Actor,APTNER
executed,O,9994,O,APTNER
the,O,9994,O,APTNER
Hunter,B-TOOL,9994,B-Tool,APTNER
web,O,9994,O,APTNER
application,O,9994,O,APTNER
scanning,O,9994,O,APTNER
tool,O,9994,O,APTNER
against,O,9994,O,APTNER
a,O,9994,O,APTNER
target,O,9994,O,APTNER
server,O,9994,O,APTNER
running,O,9994,O,APTNER
IIS,B-TOOL,9994,B-Tool,APTNER
.,O,9994,O,APTNER
Hunter,B-TOOL,9995,B-Tool,APTNER
queried,O,9995,O,APTNER
the,O,9995,O,APTNER
following,O,9995,O,APTNER
URIs,O,9995,O,APTNER
in,O,9995,O,APTNER
a,O,9995,O,APTNER
specific,O,9995,O,APTNER
order,O,9995,O,APTNER
to,O,9995,O,APTNER
determine,O,9995,O,APTNER
if,O,9995,O,APTNER
the,O,9995,O,APTNER
associated,O,9995,O,APTNER
software,O,9995,O,APTNER
configurations,O,9995,O,APTNER
are,O,9995,O,APTNER
insecure,O,9995,O,APTNER
.,O,9995,O,APTNER
TG-3390,B-APT,9996,B-Threat-Actor,APTNER
uses,O,9996,O,APTNER
DLL,B-TOOL,9996,B-Tool,APTNER
side,O,9996,O,APTNER
loading,O,9996,O,APTNER
",",O,9996,O,APTNER
a,O,9996,O,APTNER
technique,O,9996,O,APTNER
that,O,9996,O,APTNER
involves,O,9996,O,APTNER
running,O,9996,O,APTNER
a,O,9996,O,APTNER
legitimate,O,9996,O,APTNER
",",O,9996,O,APTNER
typically,O,9996,O,APTNER
digitally,O,9996,O,APTNER
signed,O,9996,O,APTNER
",",O,9996,O,APTNER
program,O,9996,O,APTNER
that,O,9996,O,APTNER
loads,O,9996,O,APTNER
a,O,9996,O,APTNER
malicious,O,9996,O,APTNER
DLL,B-TOOL,9996,B-Tool,APTNER
.,O,9996,O,APTNER
CTU,B-SECTEAM,9997,B-Identity,APTNER
researchers,O,9997,O,APTNER
have,O,9997,O,APTNER
observed,O,9997,O,APTNER
the,O,9997,O,APTNER
threat,O,9997,O,APTNER
actors,O,9997,O,APTNER
employing,O,9997,O,APTNER
legitimate,O,9997,O,APTNER
Kaspersky,B-SECTEAM,9997,B-Identity,APTNER
antivirus,O,9997,O,APTNER
variants,O,9997,O,APTNER
in,O,9997,O,APTNER
analyzed,O,9997,O,APTNER
samples,O,9997,O,APTNER
.,O,9997,O,APTNER
The,O,9998,O,APTNER
DLL,B-TOOL,9998,B-Tool,APTNER
acts,O,9998,O,APTNER
as,O,9998,O,APTNER
a,O,9998,O,APTNER
stub,O,9998,O,APTNER
loader,B-TOOL,9998,B-Tool,APTNER
",",O,9998,O,APTNER
which,O,9998,O,APTNER
loads,O,9998,O,APTNER
and,O,9998,O,APTNER
executes,O,9998,O,APTNER
the,O,9998,O,APTNER
shell,O,9998,O,APTNER
code,O,9998,O,APTNER
.,O,9998,O,APTNER
The,O,9999,O,APTNER
adversaries,O,9999,O,APTNER
have,O,9999,O,APTNER
used,O,9999,O,APTNER
this,O,9999,O,APTNER
technique,O,9999,O,APTNER
to,O,9999,O,APTNER
allow,O,9999,O,APTNER
PlugX,B-MAL,9999,B-Malware,APTNER
and,O,9999,O,APTNER
HttpBrowser,B-MAL,9999,B-Malware,APTNER
to,O,9999,O,APTNER
persist,O,9999,O,APTNER
on,O,9999,O,APTNER
a,O,9999,O,APTNER
system,O,9999,O,APTNER
.,O,9999,O,APTNER
Note,O,10000,O,APTNER
:,O,10000,O,APTNER
DLL,B-TOOL,10000,B-Tool,APTNER
side,O,10000,O,APTNER
loading,O,10000,O,APTNER
is,O,10000,O,APTNER
a,O,10000,O,APTNER
prevalent,O,10000,O,APTNER
persistence,O,10000,O,APTNER
technique,O,10000,O,APTNER
that,O,10000,O,APTNER
is,O,10000,O,APTNER
used,O,10000,O,APTNER
to,O,10000,O,APTNER
launch,O,10000,O,APTNER
a,O,10000,O,APTNER
multitude,O,10000,O,APTNER
of,O,10000,O,APTNER
backdoors,B-TOOL,10000,B-Tool,APTNER
.,O,10000,O,APTNER
The,O,10001,O,APTNER
challenge,O,10001,O,APTNER
is,O,10001,O,APTNER
detecting,O,10001,O,APTNER
known,O,10001,O,APTNER
good,O,10001,O,APTNER
software,O,10001,O,APTNER
loading,O,10001,O,APTNER
and,O,10001,O,APTNER
running,O,10001,O,APTNER
malware,O,10001,O,APTNER
.,O,10001,O,APTNER
As,O,10002,O,APTNER
security,O,10002,O,APTNER
controls,O,10002,O,APTNER
have,O,10002,O,APTNER
improved,O,10002,O,APTNER
",",O,10002,O,APTNER
DLL,B-TOOL,10002,B-Tool,APTNER
side,O,10002,O,APTNER
loading,O,10002,O,APTNER
has,O,10002,O,APTNER
evolved,O,10002,O,APTNER
